n,prime,chi5,S_n,is_tie,gap_to_next_tie
3859,78311,1,6,False,
3860,78317,-1,5,False,
3861,78341,1,6,False,
3862,78347,-1,5,False,
3863,78401,1,6,False,
3864,78437,-1,5,False,
3865,78467,-1,4,False,
3866,78479,1,5,False,
3867,78497,-1,4,False,
3868,78509,1,5,False,
3869,78539,1,6,False,
3870,78569,1,7,False,
3871,78593,-1,6,False,
3872,78623,-1,5,False,
3873,78653,-1,4,False,
3874,78707,-1,3,False,
3875,78713,-1,2,False,
3876,78737,-1,1,False,
3877,78779,1,2,False,
3878,78791,1,3,False,
3879,78797,-1,2,False,
3880,78803,-1,1,False,
3881,78809,1,2,False,
3882,78839,1,3,False,
3883,78857,-1,2,False,
3884,78887,-1,1,False,
3885,78893,-1,0,True,8
3886,78929,1,1,False,
3887,78941,1,2,False,
3888,78977,-1,1,False,
3889,78989,1,2,False,
3890,79031,1,3,False,
3891,79043,-1,2,False,
3892,79103,-1,1,False,
3893,79133,-1,0,True,100
3894,79139,1,1,False,
3895,79151,1,2,False,
3896,79181,1,3,False,
3897,79187,-1,2,False,
3898,79193,-1,1,False,
3899,79229,1,2,False,
3900,79241,1,3,False,
3901,79259,1,4,False,
3902,79283,-1,3,False,
3903,79301,1,4,False,
3904,79319,1,5,False,
3905,79337,-1,4,False,
3906,79349,1,5,False,
3907,79367,-1,4,False,
3908,79379,1,5,False,
3909,79397,-1,4,False,
3910,79427,-1,3,False,
3911,79433,-1,2,False,
3912,79451,1,3,False,
3913,79481,1,4,False,
3914,79493,-1,3,False,
3915,79559,1,4,False,
3916,79589,1,5,False,
3917,79601,1,6,False,
3918,79613,-1,5,False,
3919,79631,1,6,False,
3920,79691,1,7,False,
3921,79697,-1,6,False,
3922,79757,-1,5,False,
3923,79769,1,6,False,
3924,79811,1,7,False,
3925,79817,-1,6,False,
3926,79823,-1,5,False,
3927,79829,1,6,False,
3928,79841,1,7,False,
3929,79847,-1,6,False,
3930,79889,1,7,False,
3931,79901,1,8,False,
3932,79907,-1,7,False,
3933,79943,-1,6,False,
3934,79967,-1,5,False,
3935,79973,-1,4,False,
3936,79979,1,5,False,
3937,79997,-1,4,False,
3938,80021,1,5,False,
3939,80039,1,6,False,
3940,80051,1,7,False,
3941,80111,1,8,False,
3942,80141,1,9,False,
3943,80147,-1,8,False,
3944,80153,-1,7,False,
3945,80177,-1,6,False,
3946,80207,-1,5,False,
3947,80231,1,6,False,
3948,80273,-1,5,False,
3949,80279,1,6,False,
3950,80309,1,7,False,
3951,80363,-1,6,False,
3952,80369,1,7,False,
3953,80387,-1,6,False,
3954,80429,1,7,False,
3955,80447,-1,6,False,
3956,80471,1,7,False,
3957,80489,1,8,False,
3958,80513,-1,7,False,
3959,80537,-1,6,False,
3960,80567,-1,5,False,
3961,80603,-1,4,False,
3962,80621,1,5,False,
3963,80627,-1,4,False,
3964,80651,1,5,False,
3965,80657,-1,4,False,
3966,80669,1,5,False,
3967,80681,1,6,False,
3968,80687,-1,5,False,
3969,80747,-1,4,False,
3970,80777,-1,3,False,
3971,80783,-1,2,False,
3972,80789,1,3,False,
3973,80819,1,4,False,
3974,80831,1,5,False,
3975,80849,1,6,False,
3976,80897,-1,5,False,
3977,80909,1,6,False,
3978,80933,-1,5,False,
3979,80963,-1,4,False,
3980,81017,-1,3,False,
3981,81023,-1,2,False,
3982,81041,1,3,False,
3983,81047,-1,2,False,
3984,81071,1,3,False,
3985,81077,-1,2,False,
3986,81083,-1,1,False,
3987,81101,1,2,False,
3988,81119,1,3,False,
3989,81131,1,4,False,
3990,81173,-1,3,False,
3991,81197,-1,2,False,
3992,81203,-1,1,False,
3993,81233,-1,0,True,82
3994,81239,1,1,False,
3995,81281,1,2,False,
3996,81293,-1,1,False,
3997,81299,1,2,False,
3998,81353,-1,1,False,
3999,81359,1,2,False,
4000,81371,1,3,False,
4001,81401,1,4,False,
4002,81509,1,5,False,
4003,81527,-1,4,False,
4004,81533,-1,3,False,
4005,81551,1,4,False,
4006,81563,-1,3,False,
4007,81569,1,4,False,
4008,81611,1,5,False,
4009,81629,1,6,False,
4010,81647,-1,5,False,
4011,81671,1,6,False,
4012,81677,-1,5,False,
4013,81689,1,6,False,
