n,prime,chi5,S_n,is_tie,gap_to_next_tie
2961,58771,1,-27,False,
2962,58789,1,-26,False,
2963,58831,1,-25,False,
2964,58897,-1,-26,False,
2965,58909,1,-25,False,
2966,58921,1,-24,False,
2967,58963,-1,-25,False,
2968,59011,1,-24,False,
2969,59023,-1,-25,False,
2970,59029,1,-24,False,
2971,59053,-1,-25,False,
2972,59077,-1,-26,False,
2973,59083,-1,-27,False,
2974,59107,-1,-28,False,
2975,59113,-1,-29,False,
2976,59119,1,-28,False,
2977,59149,1,-27,False,
2978,59167,-1,-28,False,
2979,59197,-1,-29,False,
2980,59209,1,-28,False,
2981,59221,1,-27,False,
2982,59233,-1,-28,False,
2983,59239,1,-27,False,
2984,59263,-1,-28,False,
2985,59281,1,-27,False,
2986,59341,1,-26,False,
2987,59359,1,-25,False,
2988,59377,-1,-26,False,
2989,59407,-1,-27,False,
2990,59419,1,-26,False,
2991,59443,-1,-27,False,
2992,59467,-1,-28,False,
2993,59473,-1,-29,False,
2994,59497,-1,-30,False,
2995,59509,1,-29,False,
2996,59539,1,-28,False,
2997,59557,-1,-29,False,
2998,59581,1,-28,False,
2999,59611,1,-27,False,
3000,59617,-1,-28,False,
3001,59629,1,-27,False,
3002,59659,1,-26,False,
3003,59671,1,-25,False,
3004,59707,-1,-26,False,
3005,59743,-1,-27,False,
3006,59779,1,-26,False,
3007,59791,1,-25,False,
3008,59797,-1,-26,False,
3009,59809,1,-25,False,
3010,59833,-1,-26,False,
3011,59863,-1,-27,False,
3012,59887,-1,-28,False,
3013,59929,1,-27,False,
3014,59971,1,-26,False,
3015,60013,-1,-27,False,
3016,60037,-1,-28,False,
3017,60091,1,-27,False,
3018,60103,-1,-28,False,
3019,60127,-1,-29,False,
3020,60133,-1,-30,False,
3021,60139,1,-29,False,
3022,60169,1,-28,False,
3023,60217,-1,-29,False,
3024,60223,-1,-30,False,
3025,60259,1,-29,False,
3026,60271,1,-28,False,
3027,60289,1,-27,False,
3028,60331,1,-26,False,
3029,60337,-1,-27,False,
3030,60343,-1,-28,False,
3031,60373,-1,-29,False,
3032,60397,-1,-30,False,
3033,60427,-1,-31,False,
3034,60457,-1,-32,False,
3035,60493,-1,-33,False,
3036,60589,1,-32,False,
3037,60601,1,-31,False,
3038,60607,-1,-32,False,
3039,60631,1,-31,False,
3040,60637,-1,-32,False,
3041,60649,1,-31,False,
3042,60661,1,-30,False,
3043,60679,1,-29,False,
3044,60703,-1,-30,False,
3045,60727,-1,-31,False,
3046,60733,-1,-32,False,
3047,60757,-1,-33,False,
3048,60763,-1,-34,False,
3049,60793,-1,-35,False,
3050,60811,1,-34,False,
3051,60859,1,-33,False,
3052,60889,1,-32,False,
3053,60901,1,-31,False,
3054,60913,-1,-32,False,
3055,60919,1,-31,False,
3056,60937,-1,-32,False,
3057,60943,-1,-33,False,
3058,60961,1,-32,False,
3059,61027,-1,-33,False,
3060,61051,1,-32,False,
3061,61057,-1,-33,False,
3062,61099,1,-32,False,
3063,61129,1,-31,False,
3064,61141,1,-30,False,
3065,61153,-1,-31,False,
3066,61231,1,-30,False,
3067,61261,1,-29,False,
3068,61291,1,-28,False,
3069,61297,-1,-29,False,
3070,61333,-1,-30,False,
3071,61339,1,-29,False,
3072,61357,-1,-30,False,
3073,61363,-1,-31,False,
3074,61381,1,-30,False,
3075,61417,-1,-31,False,
3076,61441,1,-30,False,
3077,61471,1,-29,False,
3078,61483,-1,-30,False,
3079,61507,-1,-31,False,
3080,61519,1,-30,False,
3081,61543,-1,-31,False,
3082,61561,1,-30,False,
3083,61603,-1,-31,False,
3084,61609,1,-30,False,
3085,61627,-1,-31,False,
3086,61651,1,-30,False,
3087,61657,-1,-31,False,
3088,61681,1,-30,False,
3089,61687,-1,-31,False,
3090,61717,-1,-32,False,
3091,61723,-1,-33,False,
3092,61729,1,-32,False,
3093,61813,-1,-33,False,
3094,61819,1,-32,False,
3095,61837,-1,-33,False,
3096,61843,-1,-34,False,
3097,61861,1,-33,False,
3098,61879,1,-32,False,
3099,61909,1,-31,False,
3100,61927,-1,-32,False,
3101,61933,-1,-33,False,
3102,61981,1,-32,False,
3103,61987,-1,-33,False,
3104,62011,1,-32,False,
3105,62017,-1,-33,False,
3106,62047,-1,-34,False,
3107,62053,-1,-35,False,
3108,62071,1,-34,False,
3109,62119,1,-33,False,
3110,62131,1,-32,False,
3111,62137,-1,-33,False,
3112,62143,-1,-34,False,
3113,62191,1,-33,False,
3114,62233,-1,-34,False,
3115,62299,1,-33,False,
3116,62311,1,-32,False,
3117,62323,-1,-33,False,
3118,62347,-1,-34,False,
3119,62383,-1,-35,False,
3120,62401,1,-34,False,
3121,62467,-1,-35,False,
3122,62473,-1,-36,False,
3123,62497,-1,-37,False,
3124,62533,-1,-38,False,
3125,62539,1,-37,False,
3126,62563,-1,-38,False,
3127,62581,1,-37,False,
3128,62617,-1,-38,False,
3129,62653,-1,-39,False,
3130,62659,1,-38,False,
3131,62683,-1,-39,False,
3132,62701,1,-38,False,
3133,62731,1,-37,False,
3134,62743,-1,-38,False,
3135,62761,1,-37,False,
3136,62773,-1,-38,False,
3137,62791,1,-37,False,
3138,62827,-1,-38,False,
3139,62851,1,-37,False,
3140,62869,1,-36,False,
3141,62929,1,-35,False,
3142,62971,1,-34,False,
3143,62983,-1,-35,False,
3144,62989,1,-34,False,
3145,63031,1,-33,False,
3146,63067,-1,-34,False,
3147,63073,-1,-35,False,
3148,63079,1,-34,False,
3149,63097,-1,-35,False,
3150,63103,-1,-36,False,
3151,63127,-1,-37,False,
3152,63199,1,-36,False,
3153,63211,1,-35,False,
3154,63241,1,-34,False,
3155,63247,-1,-35,False,
3156,63277,-1,-36,False,
3157,63313,-1,-37,False,
3158,63331,1,-36,False,
3159,63337,-1,-37,False,
3160,63361,1,-36,False,
3161,63367,-1,-37,False,
3162,63391,1,-36,False,
3163,63397,-1,-37,False,
3164,63409,1,-36,False,
3165,63421,1,-35,False,
3166,63439,1,-34,False,
3167,63463,-1,-35,False,
3168,63487,-1,-36,False,
3169,63493,-1,-37,False,
3170,63499,1,-36,False,
3171,63541,1,-35,False,
3172,63559,1,-34,False,
3173,63577,-1,-35,False,
3174,63589,1,-34,False,
3175,63601,1,-33,False,
3176,63607,-1,-34,False,
3177,63649,1,-33,False,
3178,63667,-1,-34,False,
3179,63691,1,-33,False,
3180,63697,-1,-34,False,
3181,63703,-1,-35,False,
3182,63709,1,-34,False,
3183,63727,-1,-35,False,
3184,63781,1,-34,False,
3185,63793,-1,-35,False,
3186,63799,1,-34,False,
3187,63823,-1,-35,False,
3188,63841,1,-34,False,
3189,63853,-1,-35,False,
3190,63901,1,-34,False,
3191,63907,-1,-35,False,
3192,63913,-1,-36,False,
3193,63949,1,-35,False,
3194,63997,-1,-36,False,
3195,64033,-1,-37,False,
3196,64063,-1,-38,False,
3197,64081,1,-37,False,
3198,64123,-1,-38,False,
3199,64153,-1,-39,False,
3200,64171,1,-38,False,
3201,64189,1,-37,False,
3202,64231,1,-36,False,
3203,64237,-1,-37,False,
3204,64279,1,-36,False,
3205,64303,-1,-37,False,
3206,64327,-1,-38,False,
3207,64333,-1,-39,False,
3208,64381,1,-38,False,
3209,64399,1,-37,False,
3210,64453,-1,-38,False,
3211,64483,-1,-39,False,
3212,64489,1,-38,False,
3213,64513,-1,-39,False,
3214,64567,-1,-40,False,
3215,64579,1,-39,False,
3216,64591,1,-38,False,
3217,64609,1,-37,False,
3218,64621,1,-36,False,
3219,64627,-1,-37,False,
3220,64633,-1,-38,False,
3221,64663,-1,-39,False,
3222,64693,-1,-40,False,
3223,64717,-1,-41,False,
3224,64747,-1,-42,False,
3225,64783,-1,-43,False,
3226,64849,1,-42,False,
3227,64879,1,-41,False,
3228,64891,1,-40,False,
3229,64921,1,-39,False,
3230,64927,-1,-40,False,
3231,64951,1,-39,False,
3232,64969,1,-38,False,
3233,65011,1,-37,False,
3234,65029,1,-36,False,
3235,65053,-1,-37,False,
3236,65071,1,-36,False,
3237,65089,1,-35,False,
3238,65101,1,-34,False,
3239,65119,1,-33,False,
3240,65167,-1,-34,False,
3241,65173,-1,-35,False,
3242,65179,1,-34,False,
3243,65203,-1,-35,False,
3244,65239,1,-34,False,
3245,65257,-1,-35,False,
3246,65269,1,-34,False,
3247,65287,-1,-35,False,
3248,65293,-1,-36,False,
3249,65323,-1,-37,False,
3250,65353,-1,-38,False,
3251,65371,1,-37,False,
3252,65407,-1,-38,False,
3253,65413,-1,-39,False,
3254,65419,1,-38,False,
3255,65437,-1,-39,False,
3256,65449,1,-38,False,
3257,65479,1,-37,False,
3258,65497,-1,-38,False,
3259,65521,1,-37,False,
3260,65539,1,-36,False,
3261,65551,1,-35,False,
3262,65557,-1,-36,False,
3263,65563,-1,-37,False,
3264,65581,1,-36,False,
3265,65587,-1,-37,False,
3266,65599,1,-36,False,
3267,65617,-1,-37,False,
3268,65629,1,-36,False,
3269,65647,-1,-37,False,
3270,65677,-1,-38,False,
3271,65701,1,-37,False,
3272,65707,-1,-38,False,
3273,65713,-1,-39,False,
3274,65719,1,-38,False,
3275,65731,1,-37,False,
3276,65761,1,-36,False,
3277,65809,1,-35,False,
3278,65827,-1,-36,False,
3279,65839,1,-35,False,
3280,65851,1,-34,False,
3281,65881,1,-33,False,
3282,65899,1,-32,False,
3283,65929,1,-31,False,
3284,65983,-1,-32,False,
3285,66037,-1,-33,False,
3286,66067,-1,-34,False,
3287,66103,-1,-35,False,
3288,66109,1,-34,False,
3289,66169,1,-33,False,
3290,66271,1,-32,False,
3291,66301,1,-31,False,
3292,66337,-1,-32,False,
3293,66343,-1,-33,False,
3294,66361,1,-32,False,
3295,66373,-1,-33,False,
3296,66403,-1,-34,False,
3297,66457,-1,-35,False,
3298,66463,-1,-36,False,
3299,66499,1,-35,False,
3300,66523,-1,-36,False,
3301,66529,1,-35,False,
3302,66541,1,-34,False,
3303,66553,-1,-35,False,
3304,66571,1,-34,False,
3305,66601,1,-33,False,
3306,66643,-1,-34,False,
3307,66697,-1,-35,False,
3308,66721,1,-34,False,
3309,66733,-1,-35,False,
3310,66739,1,-34,False,
3311,66751,1,-33,False,
3312,66763,-1,-34,False,
3313,66841,1,-33,False,
3314,66853,-1,-34,False,
3315,66877,-1,-35,False,
3316,66883,-1,-36,False,
3317,66889,1,-35,False,
3318,66919,1,-34,False,
3319,66931,1,-33,False,
3320,66943,-1,-34,False,
3321,66949,1,-33,False,
3322,66973,-1,-34,False,
3323,67003,-1,-35,False,
3324,67021,1,-34,False,
3325,67033,-1,-35,False,
3326,67057,-1,-36,False,
3327,67129,1,-35,False,
3328,67141,1,-34,False,
3329,67153,-1,-35,False,
3330,67189,1,-34,False,
3331,67213,-1,-35,False,
3332,67219,1,-34,False,
3333,67231,1,-33,False,
3334,67261,1,-32,False,
3335,67273,-1,-33,False,
3336,67339,1,-32,False,
3337,67369,1,-31,False,
3338,67399,1,-30,False,
3339,67411,1,-29,False,
3340,67429,1,-28,False,
3341,67447,-1,-29,False,
3342,67453,-1,-30,False,
3343,67477,-1,-31,False,
3344,67489,1,-30,False,
3345,67531,1,-29,False,
3346,67537,-1,-30,False,
3347,67567,-1,-31,False,
3348,67579,1,-30,False,
3349,67651,1,-29,False,
3350,67699,1,-28,False,
3351,67723,-1,-29,False,
3352,67741,1,-28,False,
3353,67759,1,-27,False,
3354,67777,-1,-28,False,
3355,67783,-1,-29,False,
3356,67789,1,-28,False,
3357,67801,1,-27,False,
3358,67807,-1,-28,False,
3359,67819,1,-27,False,
3360,67843,-1,-28,False,
3361,67867,-1,-29,False,
3362,67891,1,-28,False,
3363,67927,-1,-29,False,
3364,67933,-1,-30,False,
3365,67939,1,-29,False,
3366,67957,-1,-30,False,
3367,67987,-1,-31,False,
3368,67993,-1,-32,False,
3369,68023,-1,-33,False,
3370,68041,1,-32,False,
3371,68053,-1,-33,False,
3372,68059,1,-32,False,
3373,68071,1,-31,False,
3374,68113,-1,-32,False,
3375,68161,1,-31,False,
3376,68209,1,-30,False,
3377,68227,-1,-31,False,
3378,68239,1,-30,False,
3379,68281,1,-29,False,
3380,68311,1,-28,False,
3381,68329,1,-27,False,
3382,68371,1,-26,False,
3383,68389,1,-25,False,
3384,68437,-1,-26,False,
3385,68443,-1,-27,False,
3386,68449,1,-26,False,
3387,68473,-1,-27,False,
3388,68491,1,-26,False,
3389,68521,1,-25,False,
3390,68539,1,-24,False,
3391,68581,1,-23,False,
3392,68611,1,-22,False,
3393,68659,1,-21,False,
3394,68683,-1,-22,False,
3395,68713,-1,-23,False,
3396,68737,-1,-24,False,
3397,68743,-1,-25,False,
3398,68749,1,-24,False,
3399,68767,-1,-25,False,
3400,68791,1,-24,False,
3401,68821,1,-23,False,
3402,68863,-1,-24,False,
3403,68881,1,-23,False,
3404,68899,1,-22,False,
3405,68917,-1,-23,False,
3406,68947,-1,-24,False,
3407,69001,1,-23,False,
3408,69019,1,-22,False,
3409,69031,1,-21,False,
3410,69061,1,-20,False,
3411,69067,-1,-21,False,
3412,69073,-1,-22,False,
3413,69109,1,-21,False,
3414,69127,-1,-22,False,
3415,69151,1,-21,False,
3416,69163,-1,-22,False,
3417,69193,-1,-23,False,
3418,69247,-1,-24,False,
3419,69259,1,-23,False,
3420,69313,-1,-24,False,
3421,69337,-1,-25,False,
3422,69379,1,-24,False,
3423,69403,-1,-25,False,
3424,69427,-1,-26,False,
3425,69439,1,-25,False,
3426,69457,-1,-26,False,
3427,69463,-1,-27,False,
3428,69481,1,-26,False,
3429,69493,-1,-27,False,
3430,69499,1,-26,False,
3431,69661,1,-25,False,
3432,69691,1,-24,False,
3433,69697,-1,-25,False,
3434,69709,1,-24,False,
3435,69739,1,-23,False,
3436,69763,-1,-24,False,
3437,69829,1,-23,False,
3438,69847,-1,-24,False,
3439,69859,1,-23,False,
3440,69877,-1,-24,False,
3441,69931,1,-23,False,
3442,69991,1,-22,False,
3443,69997,-1,-23,False,
3444,70003,-1,-24,False,
3445,70009,1,-23,False,
3446,70039,1,-22,False,
3447,70051,1,-21,False,
3448,70099,1,-20,False,
3449,70111,1,-19,False,
3450,70117,-1,-20,False,
3451,70123,-1,-21,False,
3452,70141,1,-20,False,
3453,70177,-1,-21,False,
3454,70183,-1,-22,False,
3455,70201,1,-21,False,
3456,70207,-1,-22,False,
3457,70237,-1,-23,False,
3458,70249,1,-22,False,
3459,70297,-1,-23,False,
3460,70309,1,-22,False,
3461,70321,1,-21,False,
3462,70327,-1,-22,False,
3463,70351,1,-21,False,
3464,70381,1,-20,False,
3465,70393,-1,-21,False,
3466,70423,-1,-22,False,
3467,70429,1,-21,False,
3468,70459,1,-20,False,
3469,70489,1,-19,False,
3470,70501,1,-18,False,
3471,70507,-1,-19,False,
3472,70537,-1,-20,False,
3473,70549,1,-19,False,
3474,70573,-1,-20,False,
3475,70621,1,-19,False,
3476,70627,-1,-20,False,
3477,70639,1,-19,False,
3478,70657,-1,-20,False,
3479,70663,-1,-21,False,
3480,70687,-1,-22,False,
3481,70717,-1,-23,False,
3482,70729,1,-22,False,
3483,70753,-1,-23,False,
3484,70783,-1,-24,False,
3485,70843,-1,-25,False,
3486,70849,1,-24,False,
3487,70867,-1,-25,False,
3488,70879,1,-24,False,
3489,70891,1,-23,False,
3490,70921,1,-22,False,
3491,70951,1,-21,False,
3492,70957,-1,-22,False,
3493,70969,1,-21,False,
3494,70981,1,-20,False,
3495,70999,1,-19,False,
3496,71011,1,-18,False,
3497,71023,-1,-19,False,
3498,71059,1,-18,False,
3499,71089,1,-17,False,
3500,71119,1,-16,False,
3501,71143,-1,-17,False,
3502,71161,1,-16,False,
3503,71167,-1,-17,False,
3504,71191,1,-16,False,
3505,71209,1,-15,False,
3506,71233,-1,-16,False,
3507,71257,-1,-17,False,
3508,71263,-1,-18,False,
3509,71287,-1,-19,False,
3510,71293,-1,-20,False,
3511,71317,-1,-21,False,
3512,71329,1,-20,False,
3513,71341,1,-19,False,
3514,71347,-1,-20,False,
3515,71353,-1,-21,False,
3516,71359,1,-20,False,
3517,71389,1,-19,False,
3518,71413,-1,-20,False,
3519,71419,1,-19,False,
3520,71437,-1,-20,False,
3521,71443,-1,-21,False,
3522,71473,-1,-22,False,
3523,71479,1,-21,False,
3524,71503,-1,-22,False,
3525,71527,-1,-23,False,
3526,71551,1,-22,False,
3527,71563,-1,-23,False,
3528,71569,1,-22,False,
3529,71593,-1,-23,False,
3530,71647,-1,-24,False,
3531,71671,1,-23,False,
3532,71707,-1,-24,False,
3533,71713,-1,-25,False,
3534,71719,1,-24,False,
3535,71761,1,-23,False,
3536,71809,1,-22,False,
3537,71821,1,-21,False,
3538,71881,1,-20,False,
3539,71887,-1,-21,False,
3540,71899,1,-20,False,
3541,71917,-1,-21,False,
3542,71941,1,-20,False,
3543,71947,-1,-21,False,
3544,71971,1,-20,False,
3545,71983,-1,-21,False,
3546,72019,1,-20,False,
3547,72031,1,-19,False,
3548,72043,-1,-20,False,
3549,72073,-1,-21,False,
3550,72091,1,-20,False,
3551,72103,-1,-21,False,
3552,72109,1,-20,False,
3553,72139,1,-19,False,
3554,72169,1,-18,False,
3555,72211,1,-17,False,
3556,72223,-1,-18,False,
3557,72229,1,-17,False,
3558,72253,-1,-18,False,
3559,72271,1,-17,False,
3560,72277,-1,-18,False,
3561,72307,-1,-19,False,
3562,72313,-1,-20,False,
3563,72337,-1,-21,False,
3564,72367,-1,-22,False,
3565,72379,1,-21,False,
3566,72421,1,-20,False,
3567,72469,1,-19,False,
3568,72481,1,-18,False,
3569,72493,-1,-19,False,
3570,72547,-1,-20,False,
3571,72559,1,-19,False,
3572,72577,-1,-20,False,
3573,72613,-1,-21,False,
3574,72643,-1,-22,False,
3575,72649,1,-21,False,
3576,72661,1,-20,False,
3577,72673,-1,-21,False,
3578,72679,1,-20,False,
3579,72727,-1,-21,False,
3580,72733,-1,-22,False,
3581,72739,1,-21,False,
3582,72763,-1,-22,False,
3583,72817,-1,-23,False,
3584,72823,-1,-24,False,
3585,72859,1,-23,False,
3586,72871,1,-22,False,
3587,72883,-1,-23,False,
3588,72889,1,-22,False,
3589,72901,1,-21,False,
3590,72907,-1,-22,False,
3591,72931,1,-21,False,
3592,72937,-1,-22,False,
3593,72949,1,-21,False,
3594,72973,-1,-22,False,
3595,72997,-1,-23,False,
3596,73009,1,-22,False,
3597,73039,1,-21,False,
3598,73063,-1,-22,False,
3599,73141,1,-21,False,
3600,73189,1,-20,False,
3601,73237,-1,-21,False,
3602,73243,-1,-22,False,
3603,73291,1,-21,False,
3604,73303,-1,-22,False,
3605,73309,1,-21,False,
3606,73327,-1,-22,False,
3607,73351,1,-21,False,
3608,73363,-1,-22,False,
3609,73369,1,-21,False,
3610,73387,-1,-22,False,
3611,73417,-1,-23,False,
3612,73453,-1,-24,False,
3613,73459,1,-23,False,
3614,73471,1,-22,False,
3615,73477,-1,-23,False,
3616,73483,-1,-24,False,
3617,73561,1,-23,False,
3618,73597,-1,-24,False,
3619,73609,1,-23,False,
3620,73651,1,-22,False,
3621,73681,1,-21,False,
3622,73693,-1,-22,False,
3623,73699,1,-21,False,
3624,73771,1,-20,False,
3625,73783,-1,-21,False,
3626,73819,1,-20,False,
3627,73849,1,-19,False,
3628,73867,-1,-20,False,
3629,73897,-1,-21,False,
3630,73939,1,-20,False,
3631,73951,1,-19,False,
3632,73999,1,-18,False,
3633,74017,-1,-19,False,
3634,74047,-1,-20,False,
3635,74071,1,-19,False,
3636,74077,-1,-20,False,
3637,74101,1,-19,False,
3638,74131,1,-18,False,
3639,74143,-1,-19,False,
3640,74149,1,-18,False,
3641,74161,1,-17,False,
3642,74167,-1,-18,False,
3643,74197,-1,-19,False,
3644,74203,-1,-20,False,
3645,74209,1,-19,False,
3646,74257,-1,-20,False,
3647,74287,-1,-21,False,
3648,74293,-1,-22,False,
3649,74311,1,-21,False,
3650,74317,-1,-22,False,
3651,74323,-1,-23,False,
3652,74353,-1,-24,False,
3653,74377,-1,-25,False,
3654,74383,-1,-26,False,
3655,74413,-1,-27,False,
3656,74419,1,-26,False,
3657,74449,1,-25,False,
3658,74509,1,-24,False,
3659,74521,1,-23,False,
3660,74527,-1,-24,False,
3661,74551,1,-23,False,
3662,74587,-1,-24,False,
3663,74611,1,-23,False,
3664,74623,-1,-24,False,
3665,74653,-1,-25,False,
3666,74707,-1,-26,False,
3667,74713,-1,-27,False,
3668,74719,1,-26,False,
3669,74731,1,-25,False,
3670,74761,1,-24,False,
3671,74779,1,-23,False,
3672,74797,-1,-24,False,
3673,74821,1,-23,False,
3674,74827,-1,-24,False,
3675,74857,-1,-25,False,
3676,74869,1,-24,False,
3677,74887,-1,-25,False,
3678,74923,-1,-26,False,
3679,74929,1,-25,False,
3680,74941,1,-24,False,
3681,74959,1,-23,False,
3682,75013,-1,-24,False,
3683,75037,-1,-25,False,
3684,75079,1,-24,False,
3685,75109,1,-23,False,
3686,75133,-1,-24,False,
3687,75169,1,-23,False,
3688,75181,1,-22,False,
3689,75193,-1,-23,False,
3690,75211,1,-22,False,
3691,75217,-1,-23,False,
3692,75223,-1,-24,False,
3693,75253,-1,-25,False,
3694,75277,-1,-26,False,
3695,75289,1,-25,False,
3696,75307,-1,-26,False,
3697,75337,-1,-27,False,
3698,75367,-1,-28,False,
3699,75391,1,-27,False,
3700,75403,-1,-28,False,
3701,75511,1,-27,False,
3702,75541,1,-26,False,
3703,75553,-1,-27,False,
3704,75571,1,-26,False,
3705,75577,-1,-27,False,
3706,75583,-1,-28,False,
3707,75619,1,-27,False,
3708,75679,1,-26,False,
3709,75703,-1,-27,False,
3710,75709,1,-26,False,
3711,75721,1,-25,False,
3712,75781,1,-24,False,
3713,75787,-1,-25,False,
3714,75793,-1,-26,False,
3715,75853,-1,-27,False,
3716,75883,-1,-28,False,
3717,75913,-1,-29,False,
3718,75931,1,-28,False,
3719,75937,-1,-29,False,
3720,75967,-1,-30,False,
3721,75979,1,-29,False,
3722,75991,1,-28,False,
3723,75997,-1,-29,False,
3724,76003,-1,-30,False,
3725,76039,1,-29,False,
3726,76081,1,-28,False,
3727,76099,1,-27,False,
3728,76123,-1,-28,False,
3729,76129,1,-27,False,
3730,76147,-1,-28,False,
3731,76159,1,-27,False,
3732,76207,-1,-28,False,
3733,76213,-1,-29,False,
3734,76231,1,-28,False,
3735,76243,-1,-29,False,
3736,76249,1,-28,False,
3737,76261,1,-27,False,
3738,76303,-1,-28,False,
3739,76333,-1,-29,False,
3740,76369,1,-28,False,
3741,76387,-1,-29,False,
3742,76423,-1,-30,False,
3743,76441,1,-29,False,
3744,76471,1,-28,False,
3745,76507,-1,-29,False,
3746,76519,1,-28,False,
3747,76537,-1,-29,False,
3748,76543,-1,-30,False,
3749,76561,1,-29,False,
3750,76579,1,-28,False,
3751,76597,-1,-29,False,
3752,76603,-1,-30,False,
3753,76651,1,-29,False,
3754,76717,-1,-30,False,
3755,76753,-1,-31,False,
3756,76771,1,-30,False,
3757,76777,-1,-31,False,
3758,76801,1,-30,False,
3759,76819,1,-29,False,
3760,76831,1,-28,False,
3761,76837,-1,-29,False,
3762,76873,-1,-30,False,
3763,76963,-1,-31,False,
3764,77017,-1,-32,False,
3765,77023,-1,-33,False,
3766,77029,1,-32,False,
3767,77041,1,-31,False,
3768,77047,-1,-32,False,
3769,77101,1,-31,False,
3770,77137,-1,-32,False,
3771,77167,-1,-33,False,
3772,77191,1,-32,False,
3773,77239,1,-31,False,
3774,77263,-1,-32,False,
3775,77269,1,-31,False,
3776,77317,-1,-32,False,
3777,77323,-1,-33,False,
3778,77347,-1,-34,False,
3779,77359,1,-33,False,
3780,77377,-1,-34,False,
3781,77383,-1,-35,False,
3782,77419,1,-34,False,
3783,77431,1,-33,False,
3784,77479,1,-32,False,
3785,77491,1,-31,False,
3786,77509,1,-30,False,
3787,77521,1,-29,False,
3788,77527,-1,-30,False,
3789,77551,1,-29,False,
3790,77557,-1,-30,False,
3791,77563,-1,-31,False,
3792,77569,1,-30,False,
3793,77587,-1,-31,False,
3794,77611,1,-30,False,
3795,77617,-1,-31,False,
3796,77641,1,-30,False,
3797,77647,-1,-31,False,
3798,77659,1,-30,False,
3799,77689,1,-29,False,
3800,77713,-1,-30,False,
3801,77719,1,-29,False,
3802,77731,1,-28,False,
3803,77743,-1,-29,False,
3804,77761,1,-28,False,
3805,77773,-1,-29,False,
3806,77797,-1,-30,False,
3807,77839,1,-29,False,
3808,77863,-1,-30,False,
3809,77893,-1,-31,False,
3810,77899,1,-30,False,
3811,77929,1,-29,False,
3812,77977,-1,-30,False,
3813,77983,-1,-31,False,
3814,78007,-1,-32,False,
3815,78031,1,-31,False,
3816,78049,1,-30,False,
3817,78079,1,-29,False,
3818,78121,1,-28,False,
3819,78139,1,-27,False,
3820,78157,-1,-28,False,
3821,78163,-1,-29,False,
3822,78193,-1,-30,False,
3823,78229,1,-29,False,
3824,78241,1,-28,False,
3825,78259,1,-27,False,
3826,78277,-1,-28,False,
3827,78283,-1,-29,False,
3828,78301,1,-28,False,
3829,78307,-1,-29,False,
3830,78367,-1,-30,False,
3831,78427,-1,-31,False,
3832,78439,1,-30,False,
3833,78487,-1,-31,False,
3834,78511,1,-30,False,
3835,78517,-1,-31,False,
3836,78541,1,-30,False,
3837,78553,-1,-31,False,
3838,78571,1,-30,False,
3839,78577,-1,-31,False,
3840,78583,-1,-32,False,
3841,78607,-1,-33,False,
3842,78643,-1,-34,False,
3843,78649,1,-33,False,
3844,78691,1,-32,False,
3845,78697,-1,-33,False,
3846,78721,1,-32,False,
3847,78781,1,-31,False,
3848,78787,-1,-32,False,
3849,78823,-1,-33,False,
3850,78853,-1,-34,False,
3851,78877,-1,-35,False,
3852,78889,1,-34,False,
3853,78901,1,-33,False,
3854,78919,1,-32,False,
3855,78979,1,-31,False,
3856,79039,1,-30,False,
3857,79063,-1,-31,False,
3858,79087,-1,-32,False,
3859,79111,1,-31,False,
3860,79147,-1,-32,False,
3861,79153,-1,-33,False,
3862,79159,1,-32,False,
3863,79201,1,-31,False,
3864,79231,1,-30,False,
3865,79273,-1,-31,False,
3866,79279,1,-30,False,
3867,79309,1,-29,False,
3868,79333,-1,-30,False,
3869,79357,-1,-31,False,
3870,79393,-1,-32,False,
3871,79399,1,-31,False,
3872,79411,1,-30,False,
3873,79423,-1,-31,False,
3874,79531,1,-30,False,
3875,79537,-1,-31,False,
3876,79549,1,-30,False,
3877,79561,1,-29,False,
3878,79579,1,-28,False,
3879,79609,1,-27,False,
3880,79621,1,-26,False,
3881,79627,-1,-27,False,
3882,79633,-1,-28,False,
3883,79657,-1,-29,False,
3884,79669,1,-28,False,
3885,79687,-1,-29,False,
3886,79693,-1,-30,False,
3887,79699,1,-29,False,
3888,79777,-1,-30,False,
3889,79801,1,-29,False,
3890,79813,-1,-30,False,
3891,79843,-1,-31,False,
3892,79861,1,-30,False,
3893,79867,-1,-31,False,
3894,79873,-1,-32,False,
3895,79903,-1,-33,False,
3896,79939,1,-32,False,
3897,79987,-1,-33,False,
3898,79999,1,-32,False,
3899,80071,1,-31,False,
3900,80077,-1,-32,False,
3901,80107,-1,-33,False,
3902,80149,1,-32,False,
3903,80167,-1,-33,False,
3904,80173,-1,-34,False,
3905,80191,1,-33,False,
3906,80209,1,-32,False,
3907,80221,1,-31,False,
3908,80233,-1,-32,False,
3909,80239,1,-31,False,
3910,80251,1,-30,False,
3911,80263,-1,-31,False,
3912,80287,-1,-32,False,
3913,80317,-1,-33,False,
3914,80329,1,-32,False,
3915,80341,1,-31,False,
3916,80347,-1,-32,False,
3917,80407,-1,-33,False,
3918,80449,1,-32,False,
3919,80473,-1,-33,False,
3920,80491,1,-32,False,
3921,80527,-1,-33,False,
3922,80557,-1,-34,False,
3923,80599,1,-33,False,
